NAME,DISTURBANCE_ID,TM,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,CENTRAL_PRES_UNCERTAINTY,MN_RADIUS_OUTER_ISOBAR,MN_RADIUS_GF_WND,MN_RADIUS_SF_WIND,MN_RADIUS_HF_WIND,MN_RADIUS_MAX_WIND,MAX_WIND_SPD,MAX_WIND_GUST
Laurence,AU200910_01U,2009/12/15 6:00,2,1,40,-14.3,125.4,958,,111,44,29,15,19,46.3,64.3
Laurence,AU200910_01U,2009/12/15 12:00,2,1,40,-14.59,124.93,949,,111,44,29,15,15,48.9,69.5
Laurence,AU200910_01U,2009/12/15 18:00,2,1,40,-15.1,124.5,945,,111,42,22,15,9,51.4,72
Laurence,AU200910_01U,2009/12/15 21:00,2,1,40,-15.22,124.4,933,,111,40,22,15,9,56.6,79.7
Laurence,AU200910_01U,2009/12/16 0:00,2,1,40,-15.34,124.24,932,,111,37,22,15,9,56.6,79.7
Laurence,AU200910_01U,2009/12/16 6:00,2,1,40,-15.91,124.01,950,,111,37,22,15,15,48.9,69.5
Laurence,AU200910_01U,2009/12/16 12:00,2,1,40,-16.15,124.05,961,,111,37,22,15,19,41.2,59.2
Laurence,AU200910_01U,2009/12/16 15:00,2,3,40,-16.31,124.11,970,,130,40,22,15,19,36,51.4
Laurence,AU200910_01U,2009/12/16 18:00,2,2,30,-16.47,124.16,982,,148,37,12,0,19,28.3,41.2
Laurence,AU200910_01U,2009/12/17 0:00,2,2,21,-16.9,124.3,992,,111,49,0,0,37,20.6,28.3
Laurence,AU200910_01U,2009/12/17 6:00,2,2,20,-16.9,124.3,995,,111,0,0,0,,15.4,23.2
Laurence,AU200910_01U,2009/12/17 12:00,2,2,20,-16.9,124.3,1000,,111,0,0,0,,10.3,23.2
Laurence,AU200910_01U,2009/12/17 18:00,2,2,20,-16.92,124.3,1002,,111,0,0,0,,7.7,20.6
Laurence,AU200910_01U,2009/12/18 0:00,2,2,20,-17.06,124.17,1003,,111,0,0,0,,7.7,20.6
Laurence,AU200910_01U,2009/12/18 6:00,2,2,20,-17.2,123.9,1003,,111,0,0,0,,10.3,23.2
Laurence,AU200910_01U,2009/12/18 12:00,2,2,20,-17.1,123.4,1001,,111,0,0,0,,12.9,23.2
Laurence,AU200910_01U,2009/12/18 18:00,2,2,20,-16.7,122.7,999,,111,0,0,0,,15.4,23.2
Laurence,AU200910_01U,2009/12/19 0:00,2,4,30,-16.6,122.6,995,,130,57,0,0,37,18,25.7
Laurence,AU200910_01U,2009/12/19 6:00,2,1,30,-16.9,122.2,985,,148,52,18,0,19,25.7,36
Laurence,AU200910_01U,2009/12/19 12:00,2,1,30,-17.2,121.8,987,,185,52,18,0,15,25.7,36
Laurence,AU200910_01U,2009/12/19 18:00,2,1,30,-17.5,121.3,984,,185,63,33,0,28,28.3,41.2
Laurence,AU200910_01U,2009/12/20 0:00,2,1,30,-17.8,120.9,980,,185,78,37,0,19,30.9,43.7
Laurence,AU200910_01U,2009/12/20 6:00,2,1,40,-18.3,120.6,966,,111,77,39,22,19,36,51.4
Laurence,AU200910_01U,2009/12/20 12:00,2,1,40,-18.5,120.4,951,,148,85,39,22,19,43.7,61.7
Laurence,AU200910_01U,2009/12/20 18:00,2,1,40,-18.7,120.4,938,,167,74,44,29,19,51.4,72
Laurence,AU200910_01U,2009/12/21 0:00,2,1,40,-19,120.5,934,,167,66,44,29,19,54,77.2
Laurence,AU200910_01U,2009/12/21 6:00,2,1,40,-19.4,120.6,925,,222,52,33,26,19,56.6,79.7
Laurence,AU200910_01U,2009/12/21 9:00,2,3,40,-19.7,120.7,925,,222,52,33,26,19,56.6,79.7
Laurence,AU200910_01U,2009/12/21 12:00,2,2,40,-20,120.8,956,,185,59,35,26,19,41.2,59.2
Laurence,AU200910_01U,2009/12/21 18:00,2,2,30,-20.5,121,976,,111,72,33,0,28,28.3,41.2
Laurence,AU200910_01U,2009/12/22 0:00,2,2,30,-21.1,121.2,986,,130,43,0,0,,20.6,28.3
Laurence,AU200910_01U,2009/12/22 6:00,2,2,21,-21.9,121.7,987,,130,49,0,0,,18,25.7
Laurence,AU200910_01U,2009/12/22 12:00,2,2,20,-22.56,122.81,991,,148,0,0,0,,15.4,23.2
Laurence,AU200910_01U,2009/12/22 18:00,2,2,20,-23.41,123.82,995,,185,0,0,0,,15.4,23.2
Laurence,AU200910_01U,2009/12/23 0:00,2,2,20,-24.5,125.2,998,,185,0,0,0,,12.9,23.2
Laurence,AU200910_01U,2009/12/23 6:00,2,2,20,-25.3,126.9,1001,,185,0,0,0,,10.3,23.2
Neville,AU200910_05U,2010/01/19 12:00,20,1,20,-14.05,146.6,1000,,167,0,0,0,,10.3,23.2
Neville,AU200910_05U,2010/01/19 18:00,20,1,20,-14.15,147.3,1000,,167,0,0,0,,15.4,23.2
Neville,AU200910_05U,2010/01/20 0:00,20,1,21,-14.5,147.75,999,,167,46,0,0,,18,23.2
Neville,AU200910_05U,2010/01/20 6:00,20,1,21,-14.7,147.55,997,,167,46,0,0,,18,23.2
Neville,AU200910_05U,2010/01/20 12:00,20,1,30,-14.65,147.25,997,,167,65,0,0,37,18,25.7
Neville,AU200910_05U,2010/01/20 18:00,20,1,30,-14.6,147.15,997,,167,70,0,0,37,18,25.7
Neville,AU200910_05U,2010/01/21 0:00,20,1,30,-14.55,147.4,997,,167,74,0,0,37,18,25.7
Neville,AU200910_05U,2010/01/21 6:00,20,1,20,-14.4,147.2,998,,167,0,0,0,,15.4,23.2
Neville,AU200910_05U,2010/01/21 12:00,20,1,20,-14.2,147.35,1000,,167,0,0,0,,12.9,23.2
Neville,AU200910_05U,2010/01/21 18:00,20,1,20,-14.3,147.3,999,,167,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/22 0:00,20,1,20,-14.4,147.1,1000,,167,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/22 6:00,20,1,20,-14.4,147.1,998,,167,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/22 12:00,20,1,20,-14.6,146.8,1000,,148,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/22 18:00,20,1,20,-14.7,146.7,1000,,111,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/23 0:00,20,1,20,-13.7,146.3,1000,,167,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/23 6:00,20,1,20,-13.6,146.7,998,,111,0,0,0,,12.9,20.6
Neville,AU200910_05U,2010/01/23 12:00,20,1,20,-13.6,148.7,1000,,111,0,0,0,,10.3,20.6
Magda,AU200910_06U,2010/01/18 12:00,2,1,20,-10.9,123,1004,,167,0,0,0,,10.3,23.2
Magda,AU200910_06U,2010/01/18 18:00,2,1,20,-11.2,122.9,1002,,167,0,0,0,,12.9,23.2
Magda,AU200910_06U,2010/01/19 0:00,2,1,20,-11.3,122.9,1000,,167,0,0,0,,15.4,23.2
Magda,AU200910_06U,2010/01/19 6:00,2,1,20,-11.5,122.5,1000,,167,0,0,0,,15.4,23.2
Magda,AU200910_06U,2010/01/19 12:00,2,1,20,-11.8,122.5,1000,,167,0,0,0,,15.4,23.2
Magda,AU200910_06U,2010/01/19 18:00,2,1,20,-11.9,122.4,1000,,167,0,0,0,,15.4,23.2
Magda,AU200910_06U,2010/01/20 0:00,2,1,21,-12.1,122.3,996,,167,49,0,0,37,18,25.7
Magda,AU200910_06U,2010/01/20 6:00,2,1,30,-12.4,122.2,995,,167,59,0,0,28,20.6,28.3
Magda,AU200910_06U,2010/01/20 12:00,2,1,30,-12.7,122.3,992,,167,63,0,0,19,23.2,33.4
Magda,AU200910_06U,2010/01/20 18:00,2,1,30,-13.1,122.5,985,,167,74,28,0,19,28.3,38.6
Magda,AU200910_06U,2010/01/21 0:00,2,1,40,-13.6,123.2,978,,167,74,37,19,15,33.4,43.7
Magda,AU200910_06U,2010/01/21 3:00,2,1,30,-13.95,123.3,980,,167,72,37,0,15,30.9,43.7
Magda,AU200910_06U,2010/01/21 6:00,2,1,30,-14.3,123.5,982,,148,63,37,0,15,30.9,43.7
Magda,AU200910_06U,2010/01/21 12:00,2,1,30,-14.6,124.1,988,,148,63,37,0,19,25.7,36
Magda,AU200910_06U,2010/01/21 18:00,2,1,40,-15.2,124.4,980,,148,61,37,19,15,33.4,46.3
Magda,AU200910_06U,2010/01/21 21:00,2,3,40,-15.6,124.5,975,,148,53,37,19,13,36,51.4
Magda,AU200910_06U,2010/01/22 0:00,2,2,40,-15.9,124.5,980,,148,51,28,19,15,33.4,46.3
Magda,AU200910_06U,2010/01/22 3:00,2,2,30,-16.3,124.4,982,,130,48,28,0,15,30.9,43.7
Magda,AU200910_06U,2010/01/22 6:00,2,2,30,-16.7,124.4,986,,93,40,14,0,19,25.7,36
Magda,AU200910_06U,2010/01/22 9:00,2,2,30,-17.2,124.4,992,,93,34,0,0,19,20.6,28.3
Magda,AU200910_06U,2010/01/22 12:00,2,2,20,-17.4,124.4,996,,93,0,0,0,,15.4,25.7
Magda,AU200910_06U,2010/01/22 18:00,2,2,20,-17.9,124.2,998,,93,0,0,0,,12.9,23.2
Magda,AU200910_06U,2010/01/23 0:00,2,2,20,-18.2,124,1002,,93,0,0,0,,12.9,23.2
Magda,AU200910_06U,2010/01/23 6:00,2,2,20,-18.4,123.8,1000,,93,0,0,0,,10.3,20.6
Magda,AU200910_06U,2010/01/23 12:00,2,2,20,-19,123.6,1002,,93,0,0,0,,10.3,20.6
Magda,AU200910_06U,2010/01/23 18:00,2,2,20,-19.6,123.3,1002,,93,0,0,0,,10.3,20.6
Magda,AU200910_06U,2010/01/24 0:00,2,2,20,-19.9,122.9,1004,,93,0,0,0,,7.7,20.6
Magda,AU200910_06U,2010/01/24 6:00,2,2,20,-20.1,122.4,1002,,93,0,0,0,,7.7,20.6
Olga,AU200910_07U,2010/01/20 0:00,20,1,10,-8.3,163,1004,,,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/20 6:00,20,1,10,-9,162.5,1004,,,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/20 12:00,20,1,10,-9.2,162,1004,,,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/20 18:00,20,1,10,-9.4,161.45,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/21 0:00,20,5,20,-9.6,160.9,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/21 6:00,20,5,20,-10,160.5,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/21 12:00,20,1,20,-11,160,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/21 18:00,20,1,20,-11.9,159,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/22 0:00,20,1,20,-13.2,157.3,1006,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/22 6:00,20,1,20,-14.5,155.2,1004,,,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/22 12:00,20,1,20,-15.65,153.55,1001,,,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/22 18:00,20,1,30,-16.4,151.85,996,,185,55,0,0,37,18,25.7
Olga,AU200910_07U,2010/01/23 0:00,20,1,30,-16.3,150.4,992,,185,55,0,0,37,18,25.7
Olga,AU200910_07U,2010/01/23 6:00,20,1,30,-16.5,149.3,990,,185,61,0,0,37,20.6,28.3
Olga,AU200910_07U,2010/01/23 12:00,20,1,30,-16.15,148.25,986,,259,79,35,0,28,25.7,36
Olga,AU200910_07U,2010/01/23 18:00,20,1,30,-15.75,147.1,983,,222,100,48,0,28,25.7,36
Olga,AU200910_07U,2010/01/24 0:00,20,1,30,-15.95,146.6,983,,222,90,37,0,37,25.7,36
Olga,AU200910_07U,2010/01/24 6:00,20,1,30,-16.3,146.35,990,,185,70,0,0,37,20.6,28.3
Olga,AU200910_07U,2010/01/24 12:00,20,1,20,-16.95,146.3,997,,185,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/24 18:00,20,3,20,-17.6,145.95,997,,185,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/25 0:00,20,2,20,-18.4,144,1007,,185,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/25 6:00,20,2,20,-18.2,142.31,1010,,278,0,0,0,,7.7,23.2
Olga,AU200910_07U,2010/01/25 12:00,20,2,20,-18.3,141.5,1009,,333,0,0,0,,7.7,23.2
Olga,AU200910_07U,2010/01/25 18:00,20,2,20,-18.24,140.84,1005,,278,0,0,0,,7.7,23.2
Olga,AU200910_07U,2010/01/26 0:00,20,2,20,-18,140,1002,,278,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/26 6:00,20,2,20,-17.5,138.8,998,,278,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/26 12:00,20,2,20,-16.6,138.05,999,,278,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/26 18:00,20,4,20,-16.2,137.7,996,,278,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/27 0:00,20,1,20,-16.1,137.4,999,,278,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/27 6:00,20,3,20,-16.3,137,996,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/27 12:00,20,2,20,-16.1,136.5,995,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/27 18:00,20,2,20,-15.95,136.3,994,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/28 0:00,20,2,20,-16,136,996,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/28 6:00,20,2,20,-16.2,135.7,994,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/28 12:00,20,2,20,-16.1,135.8,993,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/28 18:00,20,2,20,-16.1,136,994,,278,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/29 0:00,20,2,21,-15.9,136.5,995,,278,74,0,0,,18,23.2
Olga,AU200910_07U,2010/01/29 6:00,20,4,21,-15.9,137.4,991,,222,68,0,0,,18,23.2
Olga,AU200910_07U,2010/01/29 11:00,20,1,30,-16.1,138.65,991,,222,48,0,0,37,18,25.7
Olga,AU200910_07U,2010/01/29 12:00,20,1,30,-16.15,138.95,992,,222,48,0,0,37,18,25.7
Olga,AU200910_07U,2010/01/29 18:00,20,1,30,-17.6,140.35,991,,370,40,0,0,37,18,25.7
Olga,AU200910_07U,2010/01/29 21:00,20,3,21,-18,141,985,,407,24,0,0,,18,25.7
Olga,AU200910_07U,2010/01/30 0:00,20,2,20,-18.4,141.3,987,,444,0,0,0,,15.4,23.2
Olga,AU200910_07U,2010/01/30 6:00,20,2,20,-19.1,142,988,,444,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/30 12:00,20,2,20,-20.5,143,990,,444,0,0,0,,12.9,23.2
Olga,AU200910_07U,2010/01/30 18:00,20,2,20,-21.5,144,993,,444,0,0,0,,10.3,23.2
Olga,AU200910_07U,2010/01/31 0:00,20,2,20,-22.5,144.5,995,,444,0,0,0,,10.3,23.2
Ului,AU200910_09U,2010/03/14 18:00,4,1,40,-12.85,160,939,,500,126,83,50,33,54,74.6
Ului,AU200910_09U,2010/03/15 0:00,4,1,40,-12.9,159.5,939,,556,126,83,50,22,54,74.6
Ului,AU200910_09U,2010/03/15 6:00,4,1,40,-13,159,939,,556,126,77,48,22,54,74.6
Ului,AU200910_09U,2010/03/15 12:00,4,1,40,-13.05,158.65,945,,556,122,77,48,31,51.4,72
Ului,AU200910_09U,2010/03/15 18:00,4,1,40,-13.2,158.35,948,,556,126,76,48,31,48.9,69.5
Ului,AU200910_09U,2010/03/16 0:00,4,1,40,-13.25,158.1,943,,593,129,76,48,31,51.4,72
Ului,AU200910_09U,2010/03/16 6:00,4,1,40,-13.35,157.95,937,,704,140,74,46,31,54,74.6
Ului,AU200910_09U,2010/03/16 12:00,4,1,40,-13.5,157.95,943,,704,148,68,46,31,51.4,72
Ului,AU200910_09U,2010/03/16 18:00,4,1,40,-13.65,157.95,941,,667,144,68,44,37,51.4,72
Ului,AU200910_09U,2010/03/17 0:00,4,1,40,-13.8,157.95,944,,667,148,70,44,37,51.4,72
Ului,AU200910_09U,2010/03/17 6:00,4,1,40,-14,157.95,950,,667,148,72,46,28,48.9,69.5
Ului,AU200910_09U,2010/03/17 12:00,4,1,40,-14.3,158,960,,463,148,76,50,22,43.7,61.7
Ului,AU200910_09U,2010/03/17 18:00,4,1,40,-14.65,157.85,958,,519,144,78,52,33,43.7,61.7
Ului,AU200910_09U,2010/03/18 0:00,4,1,40,-14.9,157.75,962,,519,148,79,54,37,41.2,56.6
Ului,AU200910_09U,2010/03/18 6:00,4,1,40,-15.1,157.65,967,,482,152,85,44,28,38.6,54
Ului,AU200910_09U,2010/03/18 12:00,4,1,40,-15.45,157.5,976,,593,155,88,29,37,33.4,46.3
Ului,AU200910_09U,2010/03/18 18:00,4,1,30,-16.2,157.3,982,,296,148,79,0,46,28.3,38.6
Ului,AU200910_09U,2010/03/19 0:00,4,1,30,-16.6,156.6,986,,500,140,74,0,46,28.3,38.6
Ului,AU200910_09U,2010/03/19 6:00,4,1,30,-17.35,156.05,983,,278,137,81,0,37,28.3,38.6
Ului,AU200910_09U,2010/03/19 12:00,4,1,30,-17.95,155.55,986,,463,137,92,0,41,28.3,38.6
Ului,AU200910_09U,2010/03/19 18:00,4,1,30,-18.75,154.25,985,,444,144,103,0,33,28.3,38.6
Ului,AU200910_09U,2010/03/20 0:00,4,1,30,-19.6,152.85,983,,296,165,103,0,28,28.3,38.6
Ului,AU200910_09U,2010/03/20 6:00,4,1,40,-19.85,151.25,978,,278,140,81,24,28,33.4,46.3
Ului,AU200910_09U,2010/03/20 12:00,4,1,40,-19.97,149.8,967,,296,114,70,46,33,41.2,56.6
Ului,AU200910_09U,2010/03/20 16:00,4,3,40,-20.26,148.68,967,,278,100,57,30,28,41.2,56.6
Ului,AU200910_09U,2010/03/20 18:00,4,2,30,-20.4,148.12,982,,278,106,53,0,28,30.9,43.7
Ului,AU200910_09U,2010/03/20 21:00,4,2,21,-20.56,147.29,994,,278,111,0,0,,18,28.3
Ului,AU200910_09U,2010/03/21 0:00,4,2,20,-20.73,146.53,998,,278,0,0,0,,15.4,23.2
Ului,AU200910_09U,2010/03/21 6:00,4,2,20,-21.28,145.34,1000,,278,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/24 12:00,3,4,20,-8.5,138,1006,,167,0,0,0,,7.7,23.2
Paul,AU200910_11U,2010/03/24 18:00,3,1,20,-8.8,137.1,1004,,222,0,0,0,,7.7,23.2
Paul,AU200910_11U,2010/03/25 0:00,3,1,20,-9.1,136.5,1006,,222,0,0,0,,10.3,23.2
Paul,AU200910_11U,2010/03/25 6:00,3,1,20,-9.2,136,1004,,222,0,0,0,,10.3,23.2
Paul,AU200910_11U,2010/03/25 12:00,3,1,20,-9.3,135.6,1006,,222,0,0,0,,10.3,23.2
Paul,AU200910_11U,2010/03/25 18:00,3,1,20,-9.4,135.3,1004,,222,0,0,0,,10.3,23.2
Paul,AU200910_11U,2010/03/26 0:00,3,1,20,-9.4,135.1,1005,,222,0,0,0,,10.3,23.2
Paul,AU200910_11U,2010/03/26 6:00,3,1,20,-9.9,135.2,1002,,222,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/26 12:00,3,1,20,-10.3,135.5,1004,,222,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/26 18:00,3,1,20,-10.5,135.9,1003,,222,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/27 0:00,3,1,20,-10.7,136.4,1004,,222,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/27 3:00,3,1,20,-11,136.36,1002,,222,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/03/27 6:00,3,1,20,-11.27,136.48,999,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/27 9:00,3,5,20,-11.64,136.79,1000,,241,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/27 12:00,3,3,20,-12.29,136.92,1001,,185,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/27 15:00,3,2,20,-12.59,136.57,999,,204,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/27 18:00,3,4,30,-12.71,136.52,996,,204,60,0,0,56,18,25.7
Paul,AU200910_11U,2010/03/27 21:00,3,5,30,-12.89,136.57,996,,222,60,0,0,56,20.6,28.3
Paul,AU200910_11U,2010/03/28 0:00,3,2,30,-13.09,136.51,995,,250,52,0,0,37,20.6,28.3
Paul,AU200910_11U,2010/03/28 3:00,3,4,30,-12.9,136.46,992,,222,55,0,0,37,20.6,28.3
Paul,AU200910_11U,2010/03/28 6:00,3,1,30,-13.05,136.57,990,,204,63,0,0,28,20.6,28.3
Paul,AU200910_11U,2010/03/28 9:00,3,2,30,-13.04,136.5,988,,204,63,0,0,28,23.2,30.9
Paul,AU200910_11U,2010/03/28 12:00,3,2,30,-12.91,136.5,986,,204,63,20,0,28,25.7,36
Paul,AU200910_11U,2010/03/28 15:00,3,5,30,-12.94,136.61,986,,204,63,27,0,28,25.7,36
Paul,AU200910_11U,2010/03/28 18:00,3,1,30,-13.09,136.6,984,,185,61,33,0,37,25.7,36
Paul,AU200910_11U,2010/03/28 21:00,3,1,30,-13.18,136.58,982,,185,67,33,0,37,28.3,41.2
Paul,AU200910_11U,2010/03/29 0:00,3,5,30,-13.24,136.36,979,,185,59,31,0,37,30.9,43.7
Paul,AU200910_11U,2010/03/29 3:00,3,5,40,-13.23,136.37,975,,222,63,36,28,28,33.4,46.3
Paul,AU200910_11U,2010/03/29 6:00,3,1,40,-13.33,136.25,972,,194,63,36,33,24,33.4,46.3
Paul,AU200910_11U,2010/03/29 9:00,3,5,40,-13.37,136.14,973,,194,63,36,33,24,33.4,46.3
Paul,AU200910_11U,2010/03/29 12:00,3,3,40,-13.3,135.94,971,,185,66,40,37,22,36,51.4
Paul,AU200910_11U,2010/03/29 15:00,3,2,30,-13.19,135.71,983,,222,77,31,0,19,28.3,38.6
Paul,AU200910_11U,2010/03/29 18:00,3,2,30,-13.13,135.65,988,,232,87,0,0,19,23.2,33.4
Paul,AU200910_11U,2010/03/29 21:00,3,2,30,-13.13,135.52,995,,250,85,0,0,19,18,25.7
Paul,AU200910_11U,2010/03/30 0:00,3,2,20,-13.19,135.35,995,,222,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/30 3:00,3,2,20,-13.2,135.2,996,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/30 6:00,3,2,20,-13.2,135,995,,222,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/30 12:00,3,2,20,-13.3,135,995,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/30 18:00,3,2,20,-13.5,135,996,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/31 0:00,3,2,20,-13.9,135.3,998,,278,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/31 6:00,3,4,20,-14.1,135.8,996,,389,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/31 12:00,3,1,20,-14.1,136.1,998,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/03/31 18:00,3,5,20,-14.2,136.5,998,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/04/01 0:00,3,1,20,-14.7,136.8,998,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/04/01 6:00,3,1,20,-15.3,137.2,999,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/04/01 12:00,3,1,20,-16.1,137.9,998,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/04/01 18:00,3,1,20,-16.3,138.3,999,,333,0,0,0,,15.4,23.2
Paul,AU200910_11U,2010/04/02 0:00,3,3,20,-16.5,138.2,1000,,333,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/04/02 6:00,3,3,20,-16.7,137.8,1001,,333,0,0,0,,12.9,23.2
Paul,AU200910_11U,2010/04/02 12:00,3,2,20,-16.8,137.5,1003,,333,0,0,0,,10.3,23.2
Robyn,AU200910_12U,2010/04/01 0:00,2,1,20,-8.8,93.3,1004,,,0,0,0,,10.3,23.2
Robyn,AU200910_12U,2010/04/01 6:00,2,1,20,-8.9,93.1,1002,,,0,0,0,,12.9,23.2
Robyn,AU200910_12U,2010/04/01 12:00,2,1,20,-9.4,93.1,1002,,,0,0,0,,12.9,23.2
Robyn,AU200910_12U,2010/04/01 18:00,2,1,20,-10.1,93,1000,,,0,0,0,,15.4,23.2
Robyn,AU200910_12U,2010/04/02 0:00,2,1,20,-10.5,92.9,1000,,,0,0,0,,15.4,23.2
Robyn,AU200910_12U,2010/04/02 6:00,2,1,21,-11.2,92.7,1000,,278,111,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/02 12:00,2,1,21,-11.8,92.5,998,,278,111,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/02 18:00,2,1,21,-12.4,92.4,998,,278,111,0,0,,18,25.7
Robyn,AU200910_12U,2010/04/03 0:00,2,1,30,-12.9,92.4,996,,278,133,0,0,56,18,25.7
Robyn,AU200910_12U,2010/04/03 6:00,2,1,30,-13.3,92.4,994,,278,140,0,0,56,20.6,28.3
Robyn,AU200910_12U,2010/04/03 12:00,2,1,30,-13.6,92.4,994,,278,148,0,0,46,20.6,28.3
Robyn,AU200910_12U,2010/04/03 18:00,2,1,30,-13.9,92.4,990,,278,148,0,0,37,23.2,33.4
Robyn,AU200910_12U,2010/04/04 0:00,2,1,30,-14.2,92.3,990,,278,155,0,0,37,23.2,33.4
Robyn,AU200910_12U,2010/04/04 6:00,2,1,30,-14.5,92,988,,278,155,37,0,37,25.7,36
Robyn,AU200910_12U,2010/04/04 12:00,2,1,30,-14.8,91.8,985,,278,155,46,0,37,28.3,38.6
Robyn,AU200910_12U,2010/04/04 18:00,2,1,30,-15.2,91.5,985,,278,159,46,0,37,28.3,38.6
Robyn,AU200910_12U,2010/04/05 0:00,2,1,30,-15.6,91.4,980,,278,170,46,0,37,30.9,43.7
Robyn,AU200910_12U,2010/04/05 6:00,2,1,30,-16.1,91.6,985,,278,166,46,0,37,28.3,38.6
Robyn,AU200910_12U,2010/04/05 12:00,2,1,30,-16.1,92.2,986,,278,155,46,0,37,28.3,38.6
Robyn,AU200910_12U,2010/04/05 18:00,2,1,30,-16,92.2,988,,278,140,46,0,37,25.7,36
Robyn,AU200910_12U,2010/04/06 0:00,2,1,30,-15.8,92.1,994,,278,126,0,0,56,20.6,28.3
Robyn,AU200910_12U,2010/04/06 6:00,2,1,21,-15.5,91.8,996,,278,185,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/06 12:00,2,1,21,-15.2,91.5,996,,278,222,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/06 18:00,2,1,21,-15.4,91.1,996,,278,222,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/07 0:00,2,1,21,-15.8,90.7,996,,278,222,0,0,,18,23.2
Robyn,AU200910_12U,2010/04/07 6:00,2,1,20,-16,90.2,998,,278,0,0,0,,15.4,23.2
Sean,AU200910_13U,2010/04/20 6:00,2,1,20,-10,117.5,1006,,222,0,0,0,,10.3,23.2
Sean,AU200910_13U,2010/04/20 12:00,2,1,20,-10,117.4,1006,,222,0,0,0,,10.3,23.2
Sean,AU200910_13U,2010/04/20 18:00,2,1,20,-10,117.2,1005,,222,0,0,0,,10.3,23.2
Sean,AU200910_13U,2010/04/21 0:00,2,1,20,-10,117,1004,,222,0,0,0,,12.9,23.2
